kuchnia,rynek,balkon,liczba_pieter_budynku,rok_budowy,miasto,liczba_pokoi,wykonczenie,ulica,pietro,rodzaj_zabudowy,powierzchnia,dzielnica,forma-wlasnosci,adres,serwis,material_budynku,oferta,ogrzewanie,winda,czynsz,typ_ogrzewania,dodatkowe_informacje,ulica_i_nr
-1,-1,-1,4,1974,-1,2,-1,-1,2,-1,43.0,-1,-1,"Sopot, Dolny, Sopot, Pl, Konstytucji, Maja",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Piwnica, Kuchnia",-1
-1,-1,-1,4,2010,-1,3,-1,-1,3,-1,55.7,-1,-1,"Gdańsk, Zakoniczyn, Kazimierza, Porębskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Ogródek, Gaz, Woda, Kanalizacja, Piwnica, Internet",-1
-1,-1,-1,4,2018,-1,3,-1,-1,2,-1,72.3,-1,-1,"Gdańsk, Kowale, Sadowa",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Miejsce parkingowe",-1
brak,wtórny,-1,4,1966,Gdańsk,2,doremontu,-1,4,blok,26.86,-1,-1,"Gdańsk, Brzeźno, al. gen. Józefa Hallera",otodom,-1,Oferta biura nieruchomości,miejskie,0,340.0,-1,-1,-1
półotwarta ,pierwotny,nie ,4,2020,Gdynia,3,-1,nasypowa,2 / 4 ,-1,48.64,oksywie,własność,"gdynia, oksywie, nasypowa",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,2009,-1,2,-1,-1,4,-1,70.0,-1,-1,"Gdańsk, Długie, Ogrody, Szafarnia",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Woda, Kanalizacja, Miejsce parkingowe, Internet",-1
-1,-1,-1,4,2011,Gdańsk,5,-1,-1,4,-1,96.0,-1,-1,"Gdynia, Mały, Kack",trojmiasto,-1,-1,-1,-1,-1,-1,Dwupoziomowe,Rzeczypospolitej 8/205
-1,-1,-1,16,2012,-1,3,-1,-1,11,-1,128.0,-1,-1,"Gdańsk, Wrzeszcz, Partyzantów",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Winda, Piwnica, Miejsce parkingowe",-1
-1,wtórny,-1,2,1954,Gdańsk,2,dozamieszkania,-1,2,kamienica,44.0,-1,-1,"Gdańsk, Wrzeszcz",otodom,cegła,Oferta biura nieruchomości,gazowe,0,250.0,-1,-1,-1
-1,-1,-1,4,2011,-1,2,-1,-1,Parter,-1,47.5,-1,-1,"Gdańsk, Brzeźno, Nadmorski, Dwór",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Garaż, Winda, Siła, Internet, Kuchnia",-1
-1,-1,-1,2,1995,-1,3,-1,-1,2,-1,79.8,-1,-1,"Gdańsk, Orunia, Górna, Działyńskiego, Mikołaja",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Garaż, Piwnica, Miejsce parkingowe, Internet, Kuchnia",-1
oddzielna,wtórny,-1,4,1982,Gdańsk,2,bardzo dobry,dąbrowszczaków,1 / 4 ,-1,45.0,przymorze,własność,"gdańsk, przymorze, dąbrowszczaków",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,1900,Gdańsk,2,-1,-1,0,kamienica,52.55,siedlce,-1,"Gdańsk,Siedlce,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1956,Gdańsk,2,dobry,-1,0,blok,39.0,wrzeszcz,-1,"Gdańsk,Wrzeszcz,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1970,-1,2,-1,-1,2,-1,45.0,-1,-1,"Gdańsk, Przymorze, Chłopska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Gaz, Woda, Kanalizacja, Piwnica, Internet",-1
-1,-1,-1,5,2018,-1,3,-1,-1,2,-1,57.0,-1,-1,"Gdańsk, Letnica, Starowiejska",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1980,-1,3,-1,-1,4,-1,63.4,-1,-1,"Gdańsk, Zaspa, Stanisława, Skarżyńskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Woda, Piwnica, Internet",-1
-1,pierwotny,tak ,3,2020,Gdańsk,3,-1,kazimierza wielkiego,1 / 3 ,blok mieszkalny,61.39,łostowice,-1,"gdańsk, łostowice, kazimierza wielkiego",morizon,silikat,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1999,-1,4,-1,-1,3,-1,79.8,-1,-1,"Gdańsk, Ujeścisko, Przemyska",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Piwnica, Miejsce parkingowe",-1
brak,wtórny,-1,9,1965,Gdańsk,2,doremontu,-1,4,blok,41.9,-1,-1,"Gdańsk, Stogi, Wilhelma Stryjewskiego",otodom,cegła,Oferta biura nieruchomości,miejskie,1,-1,-1,-1,-1
aneks,pierwotny,tak ,5,2022,Gdańsk,3,do wykończenia,powstańców warszawskich,1 / 5 ,apartamentowiec,67.71,śródmieście,własność,"gdańsk, śródmieście, powstańców warszawskich",morizon,-1,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,3,2020,Gdynia,2,-1,-1,2,-1,48.64,-1,-1,"Gdynia, Oksywie, Nasypowa",otodom,-1,Oferta biura nieruchomości,-1,0,-1,-1,-1,-1
-1,-1,-1,3,1996,-1,2,-1,-1,1,-1,50.0,-1,-1,"Gdynia, Cisowa, Morska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Piwnica",-1
-1,-1,-1,11,1980,-1,1,-1,-1,6,-1,31.0,-1,-1,"Gdańsk, Suchanino, Paderewskiego",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1950,-1,3,-1,-1,Parter,-1,63.0,-1,-1,"Gdynia, Kamienna, Góra, Józefa, Bema",trojmiasto,-1,-1,-1,-1,-1,-1,"Woda, Piwnica",-1
-1,-1,-1,4,1902,-1,2,-1,-1,4,-1,52.0,-1,-1,"Sopot, Dolny, Sopot, Niepodległości",trojmiasto,-1,-1,-1,-1,-1,Elektryczne,"Piwnica, Miejsce parkingowe",-1
brak,pierwotny,-1,3,2018,Sopot,3,dowykończenia,-1,1,apartamentowiec,72.37,-1,-1,"Sopot, Dolny",otodom,-1,Oferta dewelopera,-1,1,-1,-1,-1,-1
-1,-1,-1,7,2012,-1,2,-1,-1,1,-1,58.1,-1,-1,"Gdańsk, Śródmieście, Toruńska",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Garaż, Winda, Miejsce parkingowe, Internet",-1
-1,-1,-1,2,2004,Gdynia,4,-1,-1,2,apartamentowiec,93.2,działkileśne,-1,"Gdynia,DziałkiLeśne,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,3,2005,Sopot,5,dozamieszkania,-1,2,-1,78.0,-1,-1,"Sopot, Wyścigi, Świemirowska",otodom,-1,Oferta biura nieruchomości,-1,0,-1,-1,-1,-1
-1,wtórny,-1,4,1978,Gdynia,2,dozamieszkania,-1,4,blok,37.7,-1,-1,"Gdynia, Witomino, Witomino-Leśniczówka, ul. 2 Morskiego Pułku Strzelców",otodom,żelbet,Oferta prywatna,miejskie,0,-1,-1,-1,-1
brak,wtórny,-1,3,1926,Gdańsk,3,dozamieszkania,-1,3,kamienica,52.6,-1,-1,"Gdańsk, Wrzeszcz, Jana Kilińskiego",otodom,cegła,Oferta biura nieruchomości,gazowe,0,270.0,-1,-1,-1
oddzielna,-1,-1,7,2017,Gdańsk,2,wysoki standard,-1,2,blok,48.0,przymorze,-1,"Gdańsk,Przymorze,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,pierwotny,tak ,-1,2021,Gdańsk,1,-1,ul. kartuska,2 ,-1,27.2,jasień,-1,"gdańsk, jasień, ul. kartuska",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,pierwotny,tak ,3,2020,Gdańsk,2,do wykończenia,migowska,1 / 3 ,apartamentowiec,45.72,wrzeszcz,własność,"gdańsk, wrzeszcz, migowska",morizon,beton,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2016,-1,3,-1,-1,1,-1,76.0,-1,-1,"Gdańsk, Jelitkowo, Wypoczynkowa",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Garaż, Winda, Miejsce parkingowe, Kuchnia",-1
brak,pierwotny,-1,3,2019,Gdańsk,3,dowykończenia,-1,2,blok,54.48,-1,-1,"Gdańsk, Chełm, ul. Kazimierza Wielkiego",otodom,silikat,Oferta dewelopera,miejskie,1,-1,-1,-1,-1
-1,-1,-1,3,2002,-1,-1,-1,-1,2,-1,32.27,-1,-1,"Gdańsk, Ujeścisko, Nieborowska",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Piwnica, Miejsce parkingowe, Internet",-1
brak,wtórny,-1,3,2003,Gdynia,2,dozamieszkania,-1,2,domwolnostojący,43.81,-1,-1,"Gdynia, Mały Kack",otodom,-1,Oferta biura nieruchomości,elektryczne,0,-1,-1,-1,-1
-1,-1,-1,7,2016,-1,3,-1,-1,4,-1,52.6,-1,-1,"Gdańsk, Morena, Stanisława, Lema",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,4,1991,-1,4,-1,-1,4,-1,115.0,-1,-1,"Gdańsk, Siedlce",trojmiasto,-1,-1,-1,-1,-1,C. o. z sieci miejskiej,"Woda, Kanalizacja, Siła, Piwnica, Kuchnia","80-894 gdańsk, garncarska 33"
-1,-1,-1,4,2019,-1,2,-1,-1,1,-1,39.39,-1,-1,"Gdańsk, Śródmieście, Rajska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Woda, Kanalizacja, Miejsce parkingowe",-1
-1,wtórny,tak ,3,1985,Gdynia,3,-1,-1,2 / 3 ,blok mieszkalny,67.0,obłuże,-1,"gdynia, obłuże, -1",morizon,cegła,-1,-1,-1,-1,-1,-1,-1
brak,pierwotny,-1,2,2021,Gdańsk,2,-1,-1,0,-1,41.38,-1,-1,"Gdańsk, Wyspa Sobieszewska, Sobieszewo",otodom,-1,Oferta biura nieruchomości,-1,0,-1,-1,-1,-1
-1,-1,-1,10,1960,-1,3,-1,-1,Parter,-1,53.8,-1,-1,"Gdańsk, Oliwa, Wita, Stwosza",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Piwnica, Miejsce parkingowe, Internet, Kuchnia, Kablówka","80-855 gdańsk, wały piastowskie 1 (lok. 616c)"
-1,-1,-1,3,1955,-1,2,-1,-1,Parter,-1,39.0,-1,-1,"Gdańsk, Śródmieście, Świętojańska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Gaz, Woda, Kanalizacja, Piwnica, Internet",-1
-1,-1,-1,18,1980,Gdańsk,5,-1,-1,2,blok,62.4,przymorze,-1,"Gdańsk,Przymorze,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
z oknem,wtórny,tak ,10,1970,Gdańsk,1,do adaptacji,chłodna,1 / 10 ,wieżowiec,32.4,dolne miasto,spółdzielcze własnościowe,"gdańsk, dolne miasto, chłodna",morizon,wielka płyta,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2008,Gdańsk,4,-1,-1,3,blok,79.0,łostowice,-1,"Gdańsk,Łostowice,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1980,-1,3,-1,-1,2,-1,63.0,-1,-1,"Gdańsk, Zaspa, Leszczyńskich",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Gaz, Woda, Piwnica, Internet",-1
-1,-1,-1,17,2018,-1,3,-1,-1,17,-1,66.0,-1,-1,"Gdańsk, Morena, Stanisława, Lema",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Woda, Kanalizacja, Miejsce parkingowe, Internet",-1
-1,-1,-1,4,1976,-1,2,-1,-1,3,-1,37.0,-1,-1,"Gdańsk, Przeróbka, Sienna",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Gaz, Woda, Kanalizacja, Piwnica, Miejsce parkingowe, Internet",-1
-1,-1,-1,3,2011,-1,2,-1,-1,2,-1,58.5,-1,-1,"Gdańsk, Przymorze, Słowiańska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Miejsce parkingowe",-1
brak,wtórny,-1,7,2019,Gdańsk,2,dozamieszkania,-1,4,apartamentowiec,60.0,-1,-1,"Gdańsk, Śródmieście, Toruńska",otodom,-1,Oferta biura nieruchomości,-1,1,-1,-1,-1,-1
brak,pierwotny,-1,3,2020,Gdynia,2,-1,-1,1,-1,33.61,-1,-1,"Gdynia, Obłuże, inż. J. Śmidowicza",otodom,inne,Oferta biura nieruchomości,miejskie,0,-1,-1,-1,-1
-1,pierwotny,tak ,2,2019,Gdańsk,2,-1,bursztynowa,2 / 2 ,apartamentowiec,48.5,jelitkowo,-1,"gdańsk, jelitkowo, bursztynowa",morizon,ytong,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,1898,-1,4,-1,-1,1,-1,92.0,-1,-1,"Gdańsk, Śródmieście, Jana, Kolna",trojmiasto,-1,-1,-1,-1,-1,Gazowe,"Balkon, Siła, Piwnica, Internet, Kuchnia",-1
-1,-1,-1,2,1930,-1,3,-1,-1,1,-1,60.0,-1,-1,"Gdańsk, Wrzeszcz, Bolesława, Chrobrego",trojmiasto,-1,-1,-1,-1,-1,Elektryczne,Piwnica,"80-257 gdańsk, juliusza słowackiego 37d"
-1,-1,-1,4,2010,-1,3,-1,-1,2,-1,53.0,-1,-1,"Gdynia, Pogórze, Osiedle, Morskie, Kościuszki",trojmiasto,-1,-1,-1,-1,-1,Miejskie,"Balkon, Winda, Taras, Piwnica, Miejsce parkingowe, Internet, Aneks kuchenny, Kablówka",-1
-1,-1,-1,2,1976,-1,4,-1,-1,1,-1,83.4,-1,-1,"Gdańsk, Sobieszewo, Kwiatowa",trojmiasto,-1,-1,-1,-1,-1,Inne,"Woda, Kanalizacja, Piwnica, Internet",-1
z oknem,wtórny,-1,9,1960,Gdynia,2,do remontu,śródmieście,8 / 9 ,budynek wolnostojący,54.56,gdynia,-1,"gdynia, gdynia, śródmieście ",morizon,"beton, płyta",-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,2018,-1,2,-1,-1,1,-1,47.9,-1,-1,"Gdańsk, Śródmieście, Spichrzowa",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2010,-1,3,-1,-1,3,-1,46.2,-1,-1,"Sopot, Dolny, Sopot, Władysława, Jagiełły",trojmiasto,-1,-1,-1,-1,-1,Elektryczne,Balkon,-1
-1,-1,-1,10,1970,Sopot,1,do remontu,-1,10,blok,32.4,pomorskie,-1,"Sopot,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1910,-1,4,-1,-1,4,-1,120.11,-1,-1,"Sopot, Dolny, Sopot, Podjazd",trojmiasto,-1,-1,-1,-1,-1,Gazowe,"Winda, Piwnica",-1
-1,-1,-1,3,2019,Gdańsk,3,-1,-1,1,-1,63.58,-1,-1,Sopot,trojmiasto,-1,-1,-1,-1,-1,-1,-1,Rzeczypospolitej 8/205
-1,-1,-1,4,1955,-1,2,-1,-1,3,-1,51.0,-1,-1,"Gdańsk, Śródmieście, Ogarna",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Piwnica, Kuchnia",-1
-1,wtórny,-1,3,1955,Gdańsk,2,-1,szeroka,3 / 3 ,kamienica,26.0,stare miasto,-1,"gdańsk, stare miasto, szeroka",morizon,-1,-1,-1,-1,-1,-1,-1,-1
brak ,wtórny,tak ,2,2020,Gdańsk,2,-1,"sol marina,",2 / 2 ,-1,41.2,sobieszewo,(nieznany),"gdańsk, sobieszewo, sol marina, ",morizon,-1,-1,-1,-1,-1,-1,-1,-1
w aneksie,-1,-1,4,2015,Gdańsk,3,-1,-1,4,apartamentowiec,78.6,przymorze,-1,"Gdańsk,Przymorze,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,2018,-1,3,-1,-1,1,-1,79.6,-1,-1,"Gdańsk, Śródmieście, Szafarnia, Św, Barbary",trojmiasto,-1,-1,-1,-1,-1,-1,Miejsce parkingowe,-1
-1,-1,-1,10,1980,-1,1,-1,-1,Parter,-1,31.0,-1,-1,"Gdańsk, Żabianka, Gdyńska",trojmiasto,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,2010,Gdańsk,3,-1,-1,3,-1,77.0,-1,-1,"Gdańsk, Śródmieście",trojmiasto,-1,-1,-1,-1,-1,-1,-1,Rzeczypospolitej 8/205
-1,-1,-1,3,1966,-1,2,-1,-1,2,-1,39.0,-1,-1,"Gdańsk, Śródmieście, Podzamcze",trojmiasto,-1,-1,-1,-1,-1,-1,"Piwnica, Miejsce parkingowe",-1
-1,wtórny,-1,4,1980,Gdańsk,2,dozamieszkania,-1,4,blok,37.0,-1,-1,"Gdańsk, Stogi, ul. Wrzosy",otodom,wielka płyta,Oferta biura nieruchomości,miejskie,0,400.0,-1,-1,-1
-1,-1,-1,4,2013,-1,4,-1,-1,3,-1,85.0,-1,-1,"Gdynia, Obłuże, Boisko",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,17,2018,Gdańsk,2,-1,-1,0,apartamentowiec,33.5,śródmieście,-1,"Gdańsk,Śródmieście,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2016,Gdynia,2,-1,-1,2,blok,43.5,pogórze,-1,"Gdynia,Pogórze,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,pierwotny,tak ,3,2020,Gdynia,4,-1,inż. j. śmidowicza,parter / 3 ,blok mieszkalny,59.21,oksywie,-1,"gdynia, oksywie, inż. j. śmidowicza",morizon,-1,-1,-1,-1,-1,-1,-1,-1
oddzielna,wtórny,-1,5,2003,Gdańsk,3,wysoki standard,zygmunta czubińskiego,5 / 5 ,apartamentowiec,85.0,morena,własność,"gdańsk, morena, zygmunta czubińskiego",morizon,cegła,-1,-1,-1,-1,-1,-1,-1
brak,pierwotny,-1,3,2021,Gdańsk,3,-1,-1,0,-1,62.94,-1,-1,"Kazimierza Wielkiego, Gdańsk, pomorskie",otodom,-1,Oferta biura nieruchomości,-1,0,-1,-1,-1,-1
-1,-1,-1,10,1983,-1,3,-1,-1,1,-1,66.67,-1,-1,"Gdynia, Cisowa, Kcyńska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Gaz, Woda, Kanalizacja, Piwnica",-1
-1,wtórny,-1,5,2012,Gdańsk,2,-1,szafarnia,2 / 5 ,apartamentowiec,58.71,śródmieście,-1,"gdańsk, śródmieście, szafarnia",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,wtórny,-1,5,2010,Gdańsk,3,-1,szafarnia,4 / 5 ,apartamentowiec,73.0,stare miasto,-1,"gdańsk, stare miasto, szafarnia",morizon,inne,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,1975,-1,4,-1,-1,3,-1,49.5,-1,-1,"Gdańsk, Chełm, Prof, Józefa, Więckowskiego",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Piwnica",-1
-1,-1,-1,6,2017,-1,2,-1,-1,4,-1,47.58,-1,-1,"Gdańsk, Śródmieście, Chmielna",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Garaż, Winda, Siła, Internet, Aneks kuchenny",-1
-1,-1,-1,4,1982,-1,3,-1,-1,3,-1,45.0,-1,-1,"Gdańsk, Brzeźno, Łozy",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Piwnica",-1
brak,pierwotny,-1,3,2020,Gdynia,3,dowykończenia,-1,1,-1,48.6,-1,-1,"Gdynia, Oksywie, Bosmańska",otodom,-1,Oferta biura nieruchomości,-1,1,-1,-1,-1,-1
-1,-1,-1,3,2007,-1,3,-1,-1,2,-1,85.05,-1,-1,"Sopot, Dolny, Sopot, Fiszera",trojmiasto,-1,-1,-1,-1,-1,Gazowe,"Balkon, Garaż, Winda, Piwnica, Miejsce parkingowe, Internet, Kuchnia, Dwupoziomowe",-1
-1,-1,-1,4,1970,-1,2,-1,-1,1,-1,43.0,-1,-1,"Gdańsk, Przymorze",trojmiasto,-1,-1,-1,-1,-1,-1,Piwnica,-1
-1,pierwotny,-1,17,2021,Gdańsk,3,-1,"morena,",17 / 17 ,-1,51.47,piecki-migowo,-1,"gdańsk, piecki-migowo, morena, ",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,17,2017,-1,2,-1,-1,17,-1,49.07,-1,-1,"Gdańsk, Przymorze, Rzeczypospolitej",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,4,1952,-1,4,-1,-1,3,-1,61.5,-1,-1,"Gdańsk, Stare, Miasto",trojmiasto,-1,-1,-1,-1,-1,-1,Internet,-1
-1,-1,-1,4,2001,-1,2,-1,-1,1,-1,52.0,-1,-1,"Gdynia, Redłowo, Legionów",trojmiasto,-1,-1,-1,-1,-1,-1,"Balkon, Winda, Kuchnia",-1
-1,-1,-1,3,1994,Gdynia,3,-1,-1,2,blok,66.4,orłowo,-1,"Gdynia,Orłowo,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,7,2019,-1,3,-1,-1,7,-1,67.13,-1,-1,"Gdańsk, Wrzeszcz, Grudziądzka",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Woda, Kanalizacja, Miejsce parkingowe, Internet",-1
-1,-1,-1,3,2012,-1,3,-1,-1,Parter,-1,69.0,-1,-1,"Sopot, Wyścigi, Karlikowo, Władysława, Łokietka",trojmiasto,-1,-1,-1,-1,-1,Gazowe,"Garaż, Winda, Siła, Internet, Kuchnia",-1
-1,-1,-1,16,2012,-1,3,-1,-1,12,-1,70.0,-1,-1,"Gdańsk, Morena, Piecewska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Garaż, Winda, Kuchnia",-1
oddzielna,-1,-1,10,1978,Gdańsk,2,do odświeżenia,-1,0,blok,43.0,wrzeszcz,-1,"Gdańsk,Wrzeszcz,pomorskie",gratka,-1,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,4,1980,Gdynia,4,-1,-1,1,-1,73.0,-1,-1,"Gdynia, Cisowa, Chylońska",otodom,-1,Oferta biura nieruchomości,miejskie,0,-1,-1,-1,-1
-1,wtórny,-1,4,1980,Gdynia,1,dozamieszkania,-1,2,blok,34.0,-1,-1,"Gdynia, Witomino, Witomino-Radiostacja",otodom,-1,Oferta biura nieruchomości,miejskie,0,-1,-1,-1,-1
brak,wtórny,-1,5,2009,Gdańsk,2,dozamieszkania,-1,4,apartamentowiec,70.0,-1,-1,"Gdańsk, Śródmieście, Szafarnia",otodom,-1,Oferta biura nieruchomości,-1,1,-1,-1,-1,-1
otwarta ,wtórny,-1,1,2020,Gdańsk,3,-1,-1,parter / 1 ,niski wielorodzinny,108.0,osowa,własność,"gdańsk, osowa, -1",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,wtórny,-1,2,2006,Gdańsk,3,-1,stanisława dąbka,parter / 2 ,blok mieszkalny,70.0,ujeścisko,-1,"gdańsk, ujeścisko, stanisława dąbka",morizon,-1,-1,-1,-1,-1,-1,-1,-1
brak,wtórny,-1,2,2019,Gdańsk,4,dozamieszkania,-1,0,blok,62.02,-1,-1,"Gdańsk, Piecki-Migowo",otodom,inne,Oferta prywatna,miejskie,0,-1,-1,-1,-1
-1,-1,-1,4,1980,-1,3,-1,-1,4,-1,50.8,-1,-1,"Gdynia, Obłuże, Benisławskiego",trojmiasto,-1,-1,-1,-1,-1,C. o. miejskie,"Balkon, Piwnica, Miejsce parkingowe, Internet, Kuchnia",-1
-1,-1,-1,0,2010,-1,2,-1,-1,1,-1,46.7,-1,-1,"Sopot, Górny, Sopot, Armii, Krajowej",trojmiasto,-1,-1,-1,-1,-1,Miejskie,"Balkon, Internet",-1
-1,-1,-1,3,2000,-1,5,-1,-1,2,-1,126.07,-1,-1,"Sopot, Wyścigi, Karlikowo, Króla, Jana, Kazimierza",trojmiasto,-1,-1,-1,-1,-1,-1,"Garaż, Kuchnia",-1
brak,wtórny,-1,3,1998,Sopot,1,dozamieszkania,-1,0,blok,35.7,-1,-1,"Sopot, Górny, al. Niepodległości",otodom,-1,Oferta biura nieruchomości,inne,0,350.0,-1,-1,-1
półotwarta ,pierwotny,tak ,4,2020,Gdańsk,3,-1,"łostowice,",3 / 4 ,-1,105.57,gdańsk,własność,"gdańsk, gdańsk, łostowice, ",morizon,-1,-1,-1,-1,-1,-1,-1,-1
brak,pierwotny,-1,-1,2020,Gdańsk,2,-1,-1,2,blok,38.32,-1,-1,"Gdańsk, Piecki-Migowo, Morena",otodom,silikat,Oferta prywatna,-1,0,-1,-1,-1,-1
-1,-1,-1,2,1934,-1,4,-1,-1,2,-1,93.3,-1,-1,"Gdynia, Grabówek, Kapitańska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Miejsce parkingowe",-1
-1,-1,-1,4,1981,-1,4,-1,-1,1,-1,78.0,-1,-1,"Gdańsk, Morena, Warneńska",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Gaz, Woda, Kanalizacja, Piwnica, Internet",-1
-1,wtórny,tak ,5,1930,Gdynia,3,-1,portowa,2 / 5 ,kamienica,98.0,śródmieście,-1,"gdynia, śródmieście, portowa",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,wtórny,-1,-1,2013,Gdańsk,3,bardzo dobry,zaspa,1 ,apartamentowiec,53.0,gdańsk,-1,"gdańsk, gdańsk, zaspa ",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,2013,-1,3,-1,-1,3,-1,86.0,-1,-1,"Gdańsk, Jasień, Leszczynowa",trojmiasto,-1,-1,-1,-1,-1,Co miejskie,"Balkon, Winda, Miejsce parkingowe",-1
brak,wtórny,-1,4,1975,Gdańsk,4,dozamieszkania,-1,3,blok,52.6,-1,-1,"Gdańsk, Żabianka, Sztormowa",otodom,-1,Oferta biura nieruchomości,miejskie,0,-1,-1,-1,-1
brak,pierwotny,-1,2,2019,Gdynia,3,dowykończenia,-1,1,blok,57.5,-1,-1,"Gdynia, Orłowo, Inżynierska",otodom,pustak,Oferta biura nieruchomości,gazowe,1,-1,-1,-1,-1
aneks,wtórny,tak ,4,2015,Gdańsk,3,wysoki standard,myśliwskie wzgórze,2 / 4 ,niski blok,63.0,morena,własność,"gdańsk, morena, myśliwskie wzgórze",morizon,-1,-1,-1,-1,-1,-1,-1,-1
-1,wtórny,-1,4,1997,Gdynia,3,dozamieszkania,-1,0,blok,78.8,-1,-1,"Gdynia, Redłowo",otodom,-1,Oferta biura nieruchomości,miejskie,1,-1,-1,-1,-1
brak,wtórny,-1,2,1963,Gdańsk,2,dozamieszkania,-1,0,blok,33.2,-1,-1,"Gdańsk, Stogi, Zalesie",otodom,cegła,Oferta biura nieruchomości,inne,0,250.0,-1,-1,-1
oddzielna,wtórny,nie ,3,2015,Sopot,3,-1,łokietka władysława,parter / 3 ,-1,88.88,wyścigi,własność,"sopot, wyścigi, łokietka władysława",morizon,-1,-1,-1,-1,-1,-1,-1,-1
